restaurant_id,restaurant_name,restaurant_address,restaurant_type,city_name,avg_price,rating,business_hours,recommended_food,queue_time,consumption_time,longitude,latitude,citycode
B0KKGC47FI,五里关火锅(春熙路店),北新街16-附12号,中餐厅,成都市,106.0,4.7,11:00-02:00,"鸭肉,麻薯,老火锅,炒饭,双人餐,蛋炒饭,牛肉,鸡爪,重庆火锅",25,90.0,104.07668,30.657466,28
B001C0899I,皇城老妈火锅(皇城店),二环路南三段20号,中餐厅,成都市,115.0,4.7,11:00-21:00,"老妈牛肉,毛肚,鳝鱼,鹅肠,三文鱼,肥牛,牛肉,自助餐,古典素雅 温馨舒适",25,90.0,104.052475,30.621677,28
B0KK2CIW01,钟水饺(玉林店),人民南路四段20号附4号(倪家桥地铁站A口旁),中餐厅,成都市,23.0,4.6,07:00-22:00,"钟水饺,小吃快餐",5,15.0,104.066436,30.625865,28
B0GKHL3XO7,钟水饺新街里店,府城大道西段58号附102号,中餐厅,成都市,24.0,4.2,08:00-20:00,"钟水饺,小吃快餐",5,15.0,104.058831,30.589075,28
B001C807P6,钟水饺(339店),新华大道三槐树路新2号,中餐厅,成都市,26.0,4.5,07:30-21:30,"钟水饺酱,五香油茶,三合泥,甜水面,叶儿耙,口蘑小包,龙抄手,小吃套餐,银耳汤,醉豆花",5,20.0,104.09189,30.661102,28
B0G0Z5YZIH,钟水饺实业街店,实业街59号附21号(宽窄巷子地铁站D口步行480米),中餐厅,成都市,22.0,4.7,08:00-23:00,"牛肉,米线,小吃快餐",5,15.0,104.049111,30.668206,28
B001C7WR7S,钟水饺(武侯旗舰分店),武侯祠大街2号附2号,中餐厅,成都市,25.0,3.9,07:00-21:00,"钟水饺酱,担担面,红油抄手,甜水面,夫妻肺片,龙抄手,醉豆花,玻璃烧麦叶儿粑,鸡丝凉面,三合泥",5,20.0,104.05835,30.645147,28
B0KR39Y65A,钟水饺(琴台店),通惠门33号附1号一层(通惠门地铁站E口步行60米),中餐厅,成都市,22.0,4.4,08:00-24:00,"钟水饺,豆腐脑,抄手,小吃快餐",5,15.0,104.047404,30.663005,28
B001C7VS82,钟水饺·师友面(曹家巷店),马鞍南路35号,中餐厅,成都市,24.0,4.2,07:00-24:00,"双人餐,牛肉面,面馆",5,20.0,104.08518,30.673798,28
B0FFGE0GCA,钟水饺(建设路店),建设路53号胡同文化音体商场,中餐厅,成都市,29.0,4.7,07:00-20:30,"钟水饺,小吃街,鱼香肉丝,夫妻肺片,小吃快餐",5,15.0,104.100506,30.667972,28
B0G3DC28WP,金芙蓉 钟水饺,草市街街道白云寺街30号文殊坊内(东南角),中餐厅,成都市,36.0,4.5,09:00-21:00,"烧椒茄子,酱黄瓜,酸萝卜老鸭汤,泡椒木耳,虎皮青椒,回锅肉,甜食,疫情轨迹点",5,25.0,104.074138,30.672605,28
B001C8O6WT,钟水饺(人民公园店),少城路12号人民公园紫薇阁内,中餐厅,成都市,40.0,4.4,08:00-20:00,"钟水饺,蛋烘糕,担担面,红油抄手,甜水面,夫妻肺片,叶儿耙,抄手,汤圆,鸡丝凉面",5,20.0,104.059012,30.656754,28
B0HKJU3VMM,罗二火锅(小关庙店),莹华寺街34号,中餐厅,成都市,114.0,4.7,11:00-22:00,"毛肚,牛肉,火锅",25,90.0,104.086588,30.667958,28
B0KKDS4Z3Q,一记洛阳菜·糖醋小排·水席(十字街店),中州东路550号(丽景门地铁站A口步行460米),中餐厅,洛阳市,73.0,4.8,10:30-22:30,"拌饭,糖醋小排,沙拉,狮子头,河南菜",15,45.0,112.47422,34.682829,379
B0JA2CC3HB,光头东烙馍村·水席洛阳菜(定鼎门店),太康路与定鼎门街交叉口东南角,中餐厅,洛阳市,70.0,4.7,11:00-14:00 17:00-21:30,"羊肉,鸡肉,玉米,江西传统菜",25,60.0,112.468049,34.624632,379
B0J3AUN6X9,豫味坊·洛阳菜,天心校厂里1号,中餐厅,洛阳市,102.0,4.7,11:00-14:30 17:00-21:30,"红烧肉,面食,特色菜,酸菜鱼,双人餐,肉夹馍,鸡肉,地方菜",15,45.0,112.484737,34.675995,379
B017B0P6LN,光头东烙馍村·水席洛阳菜(火车站店),解放路唐宫路口向北300米路东,中餐厅,洛阳市,70.0,4.7,11:00-15:00 17:00-21:30,"羊肉,特色菜",25,60.0,112.434327,34.674605,379
B0FFFVNTT0,洛阳水席园旗舰店,王城大道与九都路交叉口附近,中餐厅,洛阳市,104.0,4.7,10:00-14:30 17:00-21:00,"精品牡丹燕菜,浆面条,沸腾石锅海鲜泡饭,外婆家莜面,薄皮素包,地锅馍蘸酱,连汤肉片,蜜汁红薯山楂捞,蒜蓉时蔬,油炒八宝饭",25,90.0,112.430308,34.658763,379
B017B0OXXM,宴天下大酒店(政和路店),洛阳市洛龙区政和路与通济街交叉口,中餐厅,洛阳市,81.0,4.8,11:00-14:00 17:00-21:00,"毛血旺,石磨豆腐,红烧牛腩,莲汤肉片,官府烩菜,香菇仔焖牛筋,葱香牛肉,莲菜肉丝面,舌尖牛扒,腌制佛手菜",25,90.0,112.443454,34.620439,379
B0KK2CCXMK,阿玲新豫菜·黄河大鲤鱼,东关大街东城水郡A4-112号,餐厅,洛阳市,72.0,4.8,11:00-14:00 17:00-21:00,"油条,牛肉,拌饭,特色菜,河南菜",15,45.0,112.489276,34.684122,379
B0FFGK802Q,大福地. 五福大鲤鱼.豫菜代表(应天门店),龙门大道283号(师范学院向南300米路东),中餐厅,洛阳市,54.0,4.7,09:00-23:00,"大福地砂锅鸡,花肉炒扁垛,炝炒时蔬,芽头炖酥肉,麻叶,番茄刀削面,压锅豆腐,糖醋里脊,梅菜扣肉夹饼,自制皮冻",15,60.0,112.471197,34.650062,379
B0FFHH305E,宴愉餐茶艺术餐厅,学府街体育中心体育场东南门,中餐厅,洛阳市,75.0,4.5,11:00-14:30 17:00-21:30,"鲜椒毛肚,泰式咖喱虾,洛阳餐旅三宝～红子鸡,榴莲披萨,泰皇咖喱虾,海鲜泡饭,洛阳餐旅三宝～全聚德烤鸭,舌尖上鲜毛肚,红烧肉,虾仁",15,90.0,112.430553,34.61916,379
B0FFFEXU02,和璞茶馆·茶餐厅(政和店),政和路与望春门街交叉口,茶艺馆,洛阳市,100.0,4.7,09:30-14:00 17:00-21:00,茶座,5,90.0,112.439825,34.620423,379
B0FFJMMVCN,和璞茶馆·茶餐厅(滨河北路店),滨河北路与珠江路交叉口向西100米,茶艺馆,洛阳市,118.0,4.6,09:30-14:00 17:00-21:00,"私房菜,茶座",15,90.0,112.418862,34.637841,379
B0HK1Z700E,和璞茶馆·茶餐厅(东方店),滨河南路61号东方今典天汇中心1-幢101一层,茶艺馆,洛阳市,133.0,4.8,09:30-14:00 17:00-21:00,茶座,10,90.0,112.420752,34.624082,379
B0J3KZQFUE,万锦一白·文创下午茶(洛邑古城店),洛邑古城景区内6号楼一楼,茶艺馆,洛阳市,54.0,4.7,09:00-20:00,"下午茶,茶点",5,45.0,112.486426,34.681126,379
B0GKOU98Z3,茶百道(十字街店),十字街塔斯汀汉堡隔壁,餐厅,洛阳市,16.0,4.2,10:00-23:00,"佛手柠檬茶,豆乳米麻薯,乌漆嘛黑,葡萄冻冻,杨枝甘露,豆乳玉麒麟,水蜜桃系列,招牌芋圆奶茶,柠檬茶,麻薯",5,15.0,112.478615,34.682008,379
B0K3KHHETD,石记港式茶餐厅,中州中路245号万达广场洛阳西工店F7层,快餐厅,洛阳市,30.0,4.1,,茶餐厅,5,25.0,112.44996,34.673908,379
B0KDJHGXTL,霸王茶姬(河南洛阳南昌路王府井店),南昌路139-1号凯利名家2栋一楼,茶艺馆,洛阳市,16.0,4.6,10:00-23:30,"桂馥兰香,伯牙绝弦,桂子飘香,青青糯山,春日桃桃,花田乌龙,果茶,下午茶,奶茶/茶饮",5,15.0,112.408128,34.643947,379
B0FFFV2BA6,不仔客海鲜(第一市场总店),第一市场椰风巷55号,中餐厅,三亚市,110.0,4.7,10:30-22:30,"椰子饭,生蚝,清蒸石斑鱼,扇贝,花蜊,四角豆,螃蟹,辣炒香辣蟹,蒜蓉粉丝扇贝,超级大龙虾",25,70.0,109.50857,18.240015,899
B0H0OZVA1N,不仔客海鲜·大排档(三亚湾店),新城路39号A区,中餐厅,三亚市,111.0,4.7,11:00-22:00,"波士顿龙虾,黄金海胆豆腐煲,菠萝炒饭,招牌香辣蟹面,农家雨露文昌鸡,海鲜荟萃,大排档,龙虾,海鲜",25,90.0,109.425028,18.292174,899
B0J2KS6R45,虎婆香草鸭·海南大排档(椰梦长廊店),三亚湾路128号龙兴海鲜广场2层3号铺位,餐厅,三亚市,131.0,4.8,11:00-22:00,"牛肉,大排档,鸭肉,中餐",25,60.0,109.478114,18.274066,899
B0FFH97LY4,阿龙海鲜农家乐(海棠湾店),新居民路66号(龙海风情小镇对面),中餐厅,三亚市,159.0,4.7,10:00-23:00,"清蒸野生老虎斑,辣炒芒果螺,海南椰子饭,香辣大和乐蟹,白灼虾,蒜香龙虾,椒盐皮皮虾,海南文昌鸡,辣炒花甲螺,苗家四角豆",25,90.0,109.730187,18.379738,899
B0KRCRAOQH,87号渔船·海鲜大排档(椰梦长廊店),金鸡岭街兰海花园2期2号楼1层2号商铺,中餐厅,三亚市,123.0,4.5,11:00-21:00,"现捞,炒饭,海鲜大排档,生蚝,蛋挞,螃蟹,海鲜",25,60.0,109.487099,18.267264,899
B03830MX8L,林姐香味海鲜(第一市场总店),新民街139号,中餐厅,三亚市,133.0,4.7,10:00-22:00,"蒜蓉粉丝蒸带子,椒盐皮皮虾,香辣和乐蟹,海胆蒸蛋,特色椰子饭,清蒸大龙虾,清炒四角豆,生蚝,葱炒紫螺,香辣芒果螺",25,90.0,109.50849,18.237488,899
B0LBYRNTI5,椰椰椰·椰子鸡(亚特兰蒂斯店),海棠北路76号南海印象,中餐厅,三亚市,116.0,4.9,11:00-22:30,"椰丝肥牛,正宗海南捞鸡,榴莲椰子鸡,手打虾滑拼牛肉丸,正宗文昌鸡,原味椰子鸡,肥牛,双人餐,鸡肉,椰子鸡火锅",25,60.0,109.740404,18.348683,899
B0JGDABBCD,醋小椰·椰子鸡·糟粕醋(珠江花园店),东海路1号珠江花园酒店二楼(北彩虹桥),中餐厅,三亚市,115.0,4.8,11:00-22:30,"招牌蟹子虾滑,斑斓海胆豆腐煲,海南红心木瓜,海南五脚猪精品五花肉,椰奶清补凉,糟粕醋椰子鸡鸳鸯锅,海南老盐·盐焗鸡,汕头牛肉丸,缤纷海鲜拼盘,名材东山羊",25,90.0,109.523889,18.221612,899
B0H1NU8I85,椰梦·海鲜糟粕醋·椰子鸡(椰梦长廊店),海龙路6号蒂诺康逸酒店15楼,中餐厅,三亚市,86.0,4.7,11:00-22:00,"糟粕醋丰富套餐,糟粕醋火锅,海鲜拼盘,生蚝,海发菜,蒜香排骨,椰汁牛肉,海鲜糟粕醋,海虾,鲍鱼",25,90.0,109.43352,18.290398,899
B0FFFVSJMC,络耳胡面馆(福红路店),福红路6附9号附近,中餐厅,重庆市,12.0,4.4,05:30-14:00,"小面,煎蛋,牛肉面,重庆小面,面馆",5,15.0,106.575333,29.5353,23
B0FFHCL9BU,俏小面(伟岸滨洲店),洋河三村18号附17号(红旗河沟地铁站4号口步行360米),中餐厅,重庆市,11.0,4.4,06:00-20:30,"小面,小吃快餐",5,15.0,106.527915,29.585415,23
B0FFG2EK3Q,小面023贵州特色羊肉粉(俊豪时代店),长江二路181号(袁家岗地铁站2号口步行460米),中餐厅,重庆市,8.0,4.0,07:00-22:00,"小面,羊肉粉",5,15.0,106.516646,29.531242,23
B0FFKHQW2Z,邓小面(贝蒙盘古店),泰山大道西段2号附22号(民安大道地铁站1A口步行270米),餐厅,重庆市,15.0,4.1,07:30-20:30,"小面,面馆",5,15.0,106.528797,29.609863,23
B0FFK97CPN,渝口福重庆小面(解放碑步行街店),解放碑新华路89号(小什字地铁站4B口步行80米),中餐厅,重庆市,15.0,3.8,10:00-20:00,"重庆小面,中餐",5,15.0,106.584353,29.559385,23
B0KDOZY9WB,陈胖子火锅(总店),观音岩捍卫路32号(七星岗地铁站4C口步行190米),中餐厅,重庆市,48.0,4.8,11:00-23:00,"牛肉,老火锅,素菜,蛋炒饭,火锅",25,60.0,106.561409,29.55701,23
B0FFIXDR4Q,吴记小园楼(白塔西路总店),皮市街241-249号白塔西路71-75号,浙菜,苏州市,63.0,4.7,10:30-14:00 16:30-21:00,"松鼠桂鱼,私房菜,豆腐,虾仁,毛血旺,堂食,米线,特色小吃,薯条,红烧肉",25,60.0,120.624106,31.317513,512
B02000IE9G,娘子饭店,石路美食街接仙坊20号,中餐厅,苏州市,59.0,4.7,10:30-15:00 16:00-21:00,"响油鳝糊,酒香金花菜,蟹粉豆腐,太湖大闸蟹,万三蹄,清蒸白鱼,红烧肥肠煲,韭菜百叶,松鼠鱼,鸡头米百合虾仁",25,60.0,120.602655,31.30985,512
B0FFGZ119T,盘韵阁饭店,盘胥路859号姑苏·69阁文化创意产业园D3,中餐厅,苏州市,69.0,3.9,10:00-21:00,"酸菜鱼,苏菜",10,45.0,120.609941,31.294173,512
B020017MSN,浒通大酒店(相城店),元和街道润元路517号(陆慕地铁站6号口步行400米),中餐厅,苏州市,93.0,4.4,10:30-21:00,"混椒鸡,双拼鸡头米,烤鱿鱼,面包蟹,铁板茄子,雪花牛肉,菠萝咕老肉,排条,鸭肝卤蛋,海参羹",25,90.0,120.628446,31.353419,512
B0FFJOHEA4,7+7私家饭堂(石路店)(装修中),石路阊胥路415号(石路地铁站12号口步行370米),中餐厅,苏州市,33.0,4.5,06:00-24:00,"红烧肉,皮蛋瘦肉粥,豆腐,家常菜,小龙虾,中餐",5,25.0,120.603272,31.31375,512
B0FFG6Q7UW,双合园·海鲜水饺青岛菜(万佳广场店),和兴路57号万佳广场5号楼第1-2层509B,中餐厅,青岛市,65.0,4.9,11:00-15:00 17:00-21:00,"素全家福水饺,鲅鱼水饺,大虾水饺,海鲜水饺,招牌大骨,糖醋里脊,红岛蛤蜊,京酱菠菜,芸豆肉水饺,岭南大排",15,45.0,120.357443,36.085243,532
B0FFK35R5J,开海·红岛海鲜虾水饺店(万象城店),山东路6号华润万象城一期四层中庭L422,中餐厅,青岛市,150.0,4.8,11:00-14:00 17:00-21:00,"葱烧海参,大拌红岛海螺,鲍鱼烧土豆,波士顿龙虾,招牌双虾水饺,辣烧鳗鳞,老青岛炸肉,麻辣三拼,黑胡椒菲力牛排粒,青岛大虾烧白菜",25,70.0,120.377346,36.066852,532
B0J1KCB87B,禾斗海鲜自助(诺德广场店),敦化路328号利群集团鼎誉名酒市北店F2层,中餐厅,青岛市,182.0,4.7,11:00-14:00 17:30-22:00,"白灼虾,烤榴莲,哈根达斯,水煮鲍鱼,生食甜虾,冰鲜三文鱼,活蒸梭子蟹,螃蟹,小龙虾,烤肉",25,90.0,120.381105,36.092088,532
B0FFK5MKR4,禾斗海鲜自助(城阳宝龙店),崇阳路510号宝龙广场,中餐厅,青岛市,197.0,4.7,11:00-14:00 17:30-22:00,"蛋挞,铁板牛仔骨,芝士大虾,美式寿司,三文鱼,水煮鲍鱼,生食甜虾,冰鲜三文鱼,活蒸梭子蟹,白灼虾",25,90.0,120.396901,36.296735,532
B0FFFAJB5G,静香源火锅,观音岩纯阳洞7号(七星岗地铁站2口步行100米),中餐厅,重庆市,54.0,4.6,10:00-04:00,"老火锅,牛肉,牛油火锅",25,90.0,106.560935,29.554589,23
B0FFLKETUX,年白老火锅总店,铜元局街道芭蕉湾1层71号附4号(长江中学对面),中餐厅,重庆市,75.0,4.8,11:00-24:00,"鱿鱼,牛肉,老火锅,重庆火锅",25,90.0,106.54664,29.534662,23
B0L63R4GCP,松风雅宴,李公堤路1号李公堤3期18号楼101号,中餐厅,苏州市,110.0,4.9,10:30-14:00 16:30-21:00,"桂香肉,苏式响油鳝糊包饼,三白狮子头,手拆蟹粉豆腐,黑蒜烧河鳗,碧螺虾仁,狮子头,杭州菜",15,60.0,120.694016,31.297939,512
B0IAL7YHCF,谢园饭局·蟹肉饭,鲈乡南路1738号(与江库路交叉口南行50米),中餐厅,苏州市,111.0,4.3,11:00-20:00,"蟹肉捞饭,鹅掌捞饭,巴鱼捞饭,鲍鱼汁捞饭,熟醉蟹,小龙虾饭,蟹黄捞饭,狮子头饭,芝士蟹斗,特色菜",25,45.0,120.63938,31.148,512
B0FFMHT3DJ,五德居-白斩鸡狮子头蟹壳黄(葑门店),莫邪路424号(葑门横街西头往南50米),中餐厅,苏州市,35.0,4.1,08:00-18:00,"鸡肉,狮子头,白斩鸡,江浙小吃",5,20.0,120.645619,31.297914,512
B0FFHXDZDM,笠泽大食堂,笠泽路109号笠泽文体广场(东港渔村旁),小吃店,苏州市,21.0,3.8,,小吃快餐,5,15.0,120.650848,31.14788,512
B0K6RAEEPM,茂鱼年酥鱼狮子头(国泰菜场店),东安路505号(国泰农贸市场),小吃店,苏州市,21.0,4.0,07:00-12:00 14:00-19:00,"酥鱼,狮子头,小吃快餐",5,15.0,120.687615,31.254223,512
B0FFGFT33T,千百味中式快餐(苏蠡路店),苏蠡路蠡昂路241号,中餐厅,苏州市,18.0,4.1,10:00-15:00 16:30-20:00,中式快餐,5,15.0,120.615737,31.235232,512
B0LD3SHRA7,聚一鲜白斩鸡(莫邪路店),双塔街道莫邪路438-2号,中餐厅,苏州市,26.0,4.5,09:00-20:00,"白斩鸡,卤菜",5,15.0,120.645551,31.298144,512
B027902QYJ,普日大酒店,昭阳路28号,中餐厅,日照市,59.0,4.6,10:30-21:30,"两吃活虾,五花肉烧柴豆,仔乌豆腐煨肉,冲汤活海参,冲汤海参,刘罗锅芋头,原壳鲍鱼,原汁大蛤,原汁扇贝,原汁蛏子",15,60.0,119.482972,35.417412,633
B0FFLJXJFY,鲁渔家(日照万达广场店),万达广场店四楼西南角,中餐厅,日照市,53.0,4.0,10:00-22:00,"鲜香原壳鲍鱼,串烧大鱿鱼,京酱肉丝,高压锅生蚝,沂蒙炒笨鸡,海鲜毛血旺,蒜香小排,流亭猪蹄,砂锅凤爪,烤鸭",15,45.0,119.550054,35.43134,633
B0K23H0X6T,麦当劳(梅丽路A Park餐厅),梅林街道下梅林社区梅丽路9号APARK深圳数字艺术公园G-08、L1-09号商铺,麦当劳,深圳市,26.0,4.6,24小时营业,西式快餐,5,20.0,114.040335,22.564629,755
B0FFG8VA08,星光早餐店,五和大道南30-4号(南坑地铁站A口步行250米),中餐厅,深圳市,9.0,4.2,24小时营业,"韭菜盒子,豆花,小吃快餐",5,15.0,114.060647,22.609036,755
B0FFGODGBC,福建早餐店(牛巷坊),福田街道福田村牛巷坊64栋102,小吃店,深圳市,14.0,4.3,19:00-12:00,小吃快餐,5,15.0,114.080182,22.532761,755
B0FFL5BQJQ,张记早餐快餐(得胜路店),观兰镇松元新围46栋,快餐厅,深圳市,21.0,4.2,09:00-21:00,小吃快餐,5,15.0,114.069459,22.719103,755
B001B09GR7,赵师傅油饼包烧麦,粮道街139号(司门口黄鹤楼地铁站B口步行410米),中餐厅,武汉市,14.0,4.6,05:30-14:30,"热干面,油饼,烧麦,油饼包烧麦,蛋酒,脆皮烧麦,牛肉宽粉,当地特色美食",5,15.0,114.305833,30.548154,27
B0FFFFMVNW,罗氏热干牛肉面馆(汉阳总店),玫瑰街379号,中餐厅,武汉市,16.0,4.6,02:30-14:00,"牛肉,热干面,牛肉面",5,20.0,114.20387,30.567387,27
B0K3MZPJMJ,铁棚子热干面,黄陂街6号,中餐厅,武汉市,14.0,4.6,05:30-14:00,热干面,5,15.0,114.29297,30.571229,27
B0K3TYUP3M,君君副食热干面,中山公园东门旁,中餐厅,武汉市,11.0,4.7,06:00-11:00,"热干面,小吃快餐",5,15.0,114.274421,30.589165,27
B001B0B2O8,王记牛杂馆(总店),江汉三路43号,快餐厅,武汉市,21.0,4.5,24小时营业,"牛肉,热干面,牛杂",5,20.0,114.288289,30.582719,27
B0GRS5AP60,胜利吊锅·一品虾庄(新世纪花园B区店),新世纪花园B区西北门旁,中餐厅,武汉市,65.0,4.6,17:00-02:00,"牛排,小龙虾,大排档,螃蟹,牛腩,牛肉,宵夜,茄子,玉米,农家菜",25,90.0,114.355673,30.58706,27
B0H0B94AK2,老四热干面店,建乐村建乐小区,快餐厅,武汉市,7.0,4.6,06:00-11:00,"热干面,牛肉面",5,15.0,114.254929,30.570333,27
B0KU4HZK4F,燕尔阁·家宴,阳光大道威马禧悦汇A栋4楼,中餐厅,武汉市,82.0,4.8,10:00-21:30,"黑松露沙姜焗白鸡,鲍鱼烧蹄筋,清炖甲鱼黄金汤,火焰波龙,玉兰笋烧带皮牛肉,香茅草沁香鸭,招牌鱼头泡油条,泡蒸桂鱼,燕尔蒸笼格,云南辣椒炒牛肝菌",25,90.0,114.36892,30.407795,27
B0KK4ATG0B,大大大热干面,地质村29-35号1层1号,中餐厅,武汉市,10.0,4.5,07:00-11:30,小吃快餐,5,15.0,114.26673,30.571596,27
B001B15UEO,蔡林记(北湖正街店),北湖正街1号(武商量贩北湖店对面),中餐厅,武汉市,35.0,4.7,06:30-21:00,"原味热干面,豆皮,招牌热干面,全料热干面,红豆沙,热干面和汤包豆皮,小馄饨,雪菜热干面,豆角木耳肉丝,老酸奶",5,20.0,114.273763,30.601405,27
B0JG3713O8,遇南三重庆火锅,玉龙路与汉阳大道交叉口西80米,中餐厅,武汉市,105.0,4.7,11:00-04:00,"牛肉,重庆火锅,火锅",25,90.0,114.200763,30.564004,27
B001B1DIHA,烫锅鲜砂锅串串(江汉路总店),大智街办事处江汉二路111号,中餐厅,武汉市,64.0,4.5,12:00-24:00,"鸭掌筋,招牌牛肉,鸭食管,香菜牛肉,嫩牛肉,烤脑花,泡椒五花肉,脆骨,黄喉,蟹柳",25,90.0,114.290021,30.582985,27
B0FFM19IWZ,海底捞火锅(中心百货店),江汉路129号中心百货5层,中餐厅,武汉市,103.0,4.8,10:00-07:00,"雪人豆乳蛋糕,黄土高原滩羊卷,云南文山红甸山药,虫草花乌鸡丸,冰爽葡萄柠檬茶,内蒙罕山白绒山羊,肥牛,虾滑,柠檬茶,冰粉",25,90.0,114.289428,30.582148,27
B0K24SHLOO,遇南三重庆火锅(后湖店),华隆路7号,中餐厅,武汉市,115.0,4.7,11:00-04:00,"毛肚,重庆火锅,炒饭,牛油,卤菜",25,90.0,114.287836,30.658408,27
B0FFHC7A8P,永洪串串香武汉总店,珞瑜路461号武汉体育学院大门旁新奥林城内,中餐厅,武汉市,79.0,4.7,11:00-02:30,"串串香,牛肉,串串",25,60.0,114.377072,30.517791,27
B0JU45AZCU,红鼎豆捞(汉街店),楚河汉街三街区69号5楼,中餐厅,武汉市,219.0,4.6,11:00-21:00,"牛肉,煲仔饭,鲍鱼,牛羊肉,火锅",25,90.0,114.337618,30.558519,27
B0G2BB6RHK,口口一(创始店),合作路1号(六源堂隔壁),中餐厅,武汉市,99.0,4.7,11:30-14:00 16:30-21:30,"牛肉,牛蛙,串串,炒饭,蛋炒饭,串串香",25,45.0,114.300571,30.583167,27
B0FFF4VRY8,烫锅鲜砂锅串串(北湖西路店),北湖西路51号,中餐厅,武汉市,58.0,4.8,11:00-24:00,"招牌嫩牛肉,泡椒五花肉,无骨鸭掌,腰子,黄喉,土豆,鸭掌精,香肠,百叶,玉米",25,90.0,114.265201,30.602527,27
B0H6JAC7Z2,海底捞火锅(当代国际城店),东湖新技术开发区高新六路9号当代国际城三期集中商业栋/单元2层,中餐厅,武汉市,98.0,4.8,10:00-07:00,"雪人豆乳蛋糕,黄土高原滩羊卷,云南文山红甸山药,内蒙罕山白绒山羊,虫草花乌鸡丸,冰爽葡萄柠檬茶,冰粉,牛肉,炒饭,牛羊肉",25,90.0,114.435076,30.438856,27
B0H0JSUKTK,无敌·锤子老火锅(万松园店),新华街道新华小路69号-1,中餐厅,武汉市,95.0,4.8,11:30-04:00,"老火锅,鸭血,牛肉,宵夜,火锅",25,90.0,114.271687,30.593041,27
B001B0BDDZ,吾家香港烧腊专门店(总店),高雄路47号附7号,中餐厅,武汉市,29.0,4.5,10:30-20:00,"叉烧,虾仁,肥肠,油条,素菜,烧鹅,卤菜,鸡肉,烧腊,粤菜",15,25.0,114.286324,30.595853,27
B0JBMB1RW3,SunnyParis高品质生日蛋糕,东大桥路8号SOHO·尚都(南北塔)北塔F3层2307,餐厅,北京市,134.0,3.8,08:00-23:00,"生日蛋糕,奶油,蛋糕店",5,,116.452569,39.918824,10
B0I1ODBA7N,牛New寿喜烧(杭州来福士中心店),新业路228号杭州来福士中心六楼,日本料理,杭州市,172.0,4.7,11:00-14:30 17:00-22:00,"小龙虾,渣渣牛肉锅,云南风味酸菜牛肉锅,热卤猪蹄,虎皮凤爪,椒麻大虾,牛肉,自助餐",25,90.0,120.212794,30.249418,571
B0J2PRDBTW,極上萬膳·日料放题(来福士中心店),来福士广场3层,日本料理,杭州市,479.0,4.6,11:00-21:30,"刺身拼盘,芝士,寿司,大闸蟹,鲍鱼,龙虾,生蚝,鹅肝,刺身,鸡尾酒",25,90.0,120.212507,30.248362,571
B0FFIA7XEF,肯德基(市民中心1号店),四季青街道解放东路18号市民中心H座南区一层,肯德基,杭州市,49.0,4.4,07:00-21:00,"KFC芋缘花淇淋,芋缘花淇淋,海苔岩烧大鸡腿饭,醇香土豆泥,可乐,香辣鸡翅,小食拼盘,玉米沙拉,红豆派,葡式蛋挞",10,25.0,120.210281,30.245309,571
B0I07DLSY0,很久以前羊肉串(杭州来福士店),新业路228号来福士6层,中餐厅,杭州市,87.0,4.7,11:30-14:30 17:00-23:00,"呼伦贝尔羊肉串,就是呼伦贝尔羊肉串,五花肉,羊肉串,烤肉,羊肉,烧烤",25,90.0,120.212917,30.249512,571
B0G3AABXPX,7017浙菜·建德味((钱江新城店),四季青街道高德置业中心3幢三层308室,中餐厅,杭州市,80.0,4.5,10:30-21:00,"四川人都嫌辣的鸭掌煲,小柒家的煎豆腐,土馒头配大块肉,酸萝卜爆炒黄牛肉,鱼头,豆腐,堂食,点心,浙江菜",15,60.0,120.209068,30.24337,571
B0HKCUD6MK,粤榕轩·君宴(天御店),新业路228号来福士中心T1天御58楼,中餐厅,杭州市,518.0,4.5,11:00-14:00 17:30-21:00,"点心,鸡汤,鸡爪,鹅肝,柠檬,粤菜",25,90.0,120.212506,30.248438,571
B0I0ZH8S48,席作·福建会馆(杭州高德置地广场店),解放东路45号高德置地广场A1幢58楼席作·福建会馆,中餐厅,杭州市,441.0,4.5,11:00-14:00 17:00-22:00,"麻薯,蟹肉,小酥肉,鸭肉,特色菜,芋头,芋泥,鲍鱼,闽菜",25,90.0,120.208545,30.243712,571
B0FFHWDNUM,杭儿风(杭州来福士中心店),新业路228号来福士中心04层02号,中餐厅,杭州市,103.0,4.6,10:30-21:00,"卤大肠,雪菜冬笋蘑菇肉片,虾爆鳝,小笼包,叫花鸡,龙井虾仁,青豆,千岛湖酱鱼头,冬笋肉丝,桂花糖年糕",25,60.0,120.212626,30.248194,571
B0FFLB8J2I,肯德基(杭州砂之船奥莱店),四季青街道解放东路8号砂之船奥特莱斯人马街030号,快餐厅,杭州市,35.0,4.5,08:00-22:00,"堂食,皮蛋瘦肉粥,圣代,芝士,西式快餐",10,25.0,120.211977,30.244357,571
B0HRLX3QWR,沈厨臭鳜鱼(高德置地总店),高德置地广场三楼(市民中心地铁站出入口旁),中餐厅,杭州市,98.0,4.6,10:30-21:00,"咸蹄炖泉水豆腐,腌菜黄牛肉锅,油渣炒油冬菜,五常大米,黄山臭豆腐大肠,红烧土猪肉,古法臭鳜鱼,腌鲜臭鳜鱼,臭臭臭鳜鱼,小电饭煲饭",25,60.0,120.20833,30.244051,571
