city_id,up_ad_name,up_ad_code,cityname,adcode,citycode
371403_0534,,,陵城区,371403,0534
371422_0534,,,宁津县,371422,0534
371423_0534,,,庆云县,371423,0534
371424_0534,,,临邑县,371424,0534
371425_0534,,,齐河县,371425,0534
371426_0534,,,平原县,371426,0534
371427_0534,,,夏津县,371427,0534
371428_0534,,,武城县,371428,0534
371481_0534,,,乐陵市,371481,0534
371482_0534,,,禹城市,371482,0534
371500_0635,,,聊城市,371500,0635
371502_0635,,,东昌府区,371502,0635
371503_0635,,,茌平区,371503,0635
371521_0635,,,阳谷县,371521,0635
371522_0635,,,莘县,371522,0635
371524_0635,,,东阿县,371524,0635
371525_0635,,,冠县,371525,0635
371526_0635,,,高唐县,371526,0635
371581_0635,,,临清市,371581,0635
371600_0543,,,滨州市,371600,0543
371602_0543,,,滨城区,371602,0543
371603_0543,,,沾化区,371603,0543
371621_0543,,,惠民县,371621,0543
371622_0543,,,阳信县,371622,0543
371623_0543,,,无棣县,371623,0543
371625_0543,,,博兴县,371625,0543
371681_0543,,,邹平市,371681,0543
371700_0530,,,菏泽市,371700,0530
371702_0530,,,牡丹区,371702,0530
371703_0530,,,定陶区,371703,0530
371721_0530,,,曹县,371721,0530
371722_0530,,,单县,371722,0530
371723_0530,,,成武县,371723,0530
371724_0530,,,巨野县,371724,0530
371725_0530,,,郓城县,371725,0530
371726_0530,,,鄄城县,371726,0530
371728_0530,,,东明县,371728,0530
410000_\N,,,河南省,410000,\N
410100_0371,,,郑州市,410100,0371
410102_0371,,,中原区,410102,0371
410103_0371,,,二七区,410103,0371
410104_0371,,,管城回族区,410104,0371
410105_0371,,,金水区,410105,0371
410106_0371,,,上街区,410106,0371
410108_0371,,,惠济区,410108,0371
410122_0371,,,中牟县,410122,0371
410181_0371,,,巩义市,410181,0371
410182_0371,,,荥阳市,410182,0371
410183_0371,,,新密市,410183,0371
410184_0371,,,新郑市,410184,0371
410185_0371,,,登封市,410185,0371
410200_0378,,,开封市,410200,0378
410202_0378,,,龙亭区,410202,0378
410203_0378,,,顺河回族区,410203,0378
410204_0378,,,鼓楼区,410204,0378
410205_0378,,,禹王台区,410205,0378
410212_0378,,,祥符区,410212,0378
410221_0378,,,杞县,410221,0378
410222_0378,,,通许县,410222,0378
410223_0378,,,尉氏县,410223,0378
410225_0378,,,兰考县,410225,0378
410300_0379,,,洛阳市,410300,0379
410302_0379,,,老城区,410302,0379
410303_0379,,,西工区,410303,0379
410304_0379,,,瀍河回族区,410304,0379
410305_0379,,,涧西区,410305,0379
410307_0379,,,偃师区,410307,0379
410308_0379,,,孟津区,410308,0379
410311_0379,,,洛龙区,410311,0379
410323_0379,,,新安县,410323,0379
410324_0379,,,栾川县,410324,0379
410325_0379,,,嵩县,410325,0379
410326_0379,,,汝阳县,410326,0379
410327_0379,,,宜阳县,410327,0379
410328_0379,,,洛宁县,410328,0379
410329_0379,,,伊川县,410329,0379
410400_0375,,,平顶山市,410400,0375
410402_0375,,,新华区,410402,0375
410403_0375,,,卫东区,410403,0375
410404_0375,,,石龙区,410404,0375
410411_0375,,,湛河区,410411,0375
410421_0375,,,宝丰县,410421,0375
410422_0375,,,叶县,410422,0375
410423_0375,,,鲁山县,410423,0375
410425_0375,,,郏县,410425,0375
410481_0375,,,舞钢市,410481,0375
410482_0375,,,汝州市,410482,0375
410500_0372,,,安阳市,410500,0372
410502_0372,,,文峰区,410502,0372
410503_0372,,,北关区,410503,0372
410505_0372,,,殷都区,410505,0372
410506_0372,,,龙安区,410506,0372
410522_0372,,,安阳县,410522,0372
410523_0372,,,汤阴县,410523,0372
410526_0372,,,滑县,410526,0372
410527_0372,,,内黄县,410527,0372
410581_0372,,,林州市,410581,0372
410600_0392,,,鹤壁市,410600,0392
410602_0392,,,鹤山区,410602,0392
410603_0392,,,山城区,410603,0392
410611_0392,,,淇滨区,410611,0392
410621_0392,,,浚县,410621,0392
410622_0392,,,淇县,410622,0392
410700_0373,,,新乡市,410700,0373
410702_0373,,,红旗区,410702,0373
410703_0373,,,卫滨区,410703,0373
410704_0373,,,凤泉区,410704,0373
410711_0373,,,牧野区,410711,0373
410721_0373,,,新乡县,410721,0373
410724_0373,,,获嘉县,410724,0373
410725_0373,,,原阳县,410725,0373
410726_0373,,,延津县,410726,0373
410727_0373,,,封丘县,410727,0373
410781_0373,,,卫辉市,410781,0373
410782_0373,,,辉县市,410782,0373
410783_0373,,,长垣市,410783,0373
410800_0391,,,焦作市,410800,0391
410802_0391,,,解放区,410802,0391
410803_0391,,,中站区,410803,0391
410804_0391,,,马村区,410804,0391
410811_0391,,,山阳区,410811,0391
410821_0391,,,修武县,410821,0391
410822_0391,,,博爱县,410822,0391
410823_0391,,,武陟县,410823,0391
410825_0391,,,温县,410825,0391
410882_0391,,,沁阳市,410882,0391
410883_0391,,,孟州市,410883,0391
410900_0393,,,濮阳市,410900,0393
410902_0393,,,华龙区,410902,0393
410922_0393,,,清丰县,410922,0393
410923_0393,,,南乐县,410923,0393
410926_0393,,,范县,410926,0393
410927_0393,,,台前县,410927,0393
410928_0393,,,濮阳县,410928,0393
411000_0374,,,许昌市,411000,0374
411002_0374,,,魏都区,411002,0374
411003_0374,,,建安区,411003,0374
411024_0374,,,鄢陵县,411024,0374
411025_0374,,,襄城县,411025,0374
411081_0374,,,禹州市,411081,0374
411082_0374,,,长葛市,411082,0374
411100_0395,,,漯河市,411100,0395
411102_0395,,,源汇区,411102,0395
411103_0395,,,郾城区,411103,0395
411104_0395,,,召陵区,411104,0395
411121_0395,,,舞阳县,411121,0395
411122_0395,,,临颍县,411122,0395
411200_0398,,,三门峡市,411200,0398
411202_0398,,,湖滨区,411202,0398
411203_0398,,,陕州区,411203,0398
411221_0398,,,渑池县,411221,0398
411224_0398,,,卢氏县,411224,0398
411281_0398,,,义马市,411281,0398
411282_0398,,,灵宝市,411282,0398
411300_0377,,,南阳市,411300,0377
411302_0377,,,宛城区,411302,0377
411303_0377,,,卧龙区,411303,0377
411321_0377,,,南召县,411321,0377
411322_0377,,,方城县,411322,0377
411323_0377,,,西峡县,411323,0377
411324_0377,,,镇平县,411324,0377
411325_0377,,,内乡县,411325,0377
411326_0377,,,淅川县,411326,0377
411327_0377,,,社旗县,411327,0377
411328_0377,,,唐河县,411328,0377
411329_0377,,,新野县,411329,0377
411330_0377,,,桐柏县,411330,0377
411381_0377,,,邓州市,411381,0377
411400_0370,,,商丘市,411400,0370
411402_0370,,,梁园区,411402,0370
411403_0370,,,睢阳区,411403,0370
411421_0370,,,民权县,411421,0370
411422_0370,,,睢县,411422,0370
411423_0370,,,宁陵县,411423,0370
411424_0370,,,柘城县,411424,0370
411425_0370,,,虞城县,411425,0370
411426_0370,,,夏邑县,411426,0370
411481_0370,,,永城市,411481,0370
411500_0376,,,信阳市,411500,0376
411502_0376,,,浉河区,411502,0376
411503_0376,,,平桥区,411503,0376
411521_0376,,,罗山县,411521,0376
411522_0376,,,光山县,411522,0376
411523_0376,,,新县,411523,0376
411524_0376,,,商城县,411524,0376
411525_0376,,,固始县,411525,0376
411526_0376,,,潢川县,411526,0376
411527_0376,,,淮滨县,411527,0376
411528_0376,,,息县,411528,0376
411600_0394,,,周口市,411600,0394
411602_0394,,,川汇区,411602,0394
411603_0394,,,淮阳区,411603,0394
411621_0394,,,扶沟县,411621,0394
411622_0394,,,西华县,411622,0394
411623_0394,,,商水县,411623,0394
411624_0394,,,沈丘县,411624,0394
411625_0394,,,郸城县,411625,0394
411627_0394,,,太康县,411627,0394
411628_0394,,,鹿邑县,411628,0394
411681_0394,,,项城市,411681,0394
411700_0396,,,驻马店市,411700,0396
411702_0396,,,驿城区,411702,0396
411721_0396,,,西平县,411721,0396
411722_0396,,,上蔡县,411722,0396
411723_0396,,,平舆县,411723,0396
411724_0396,,,正阳县,411724,0396
411725_0396,,,确山县,411725,0396
411726_0396,,,泌阳县,411726,0396
411727_0396,,,汝南县,411727,0396
411728_0396,,,遂平县,411728,0396
411729_0396,,,新蔡县,411729,0396
419001_1391,,,济源市,419001,1391
420000_\N,,,湖北省,420000,\N
420100_027,,,武汉市,420100,027
420102_027,,,江岸区,420102,027
420103_027,,,江汉区,420103,027
420104_027,,,硚口区,420104,027
420105_027,,,汉阳区,420105,027
420106_027,,,武昌区,420106,027
420107_027,,,青山区,420107,027
420111_027,,,洪山区,420111,027
420112_027,,,东西湖区,420112,027
420113_027,,,汉南区,420113,027
420114_027,,,蔡甸区,420114,027
420115_027,,,江夏区,420115,027
420116_027,,,黄陂区,420116,027
420117_027,,,新洲区,420117,027
420200_0714,,,黄石市,420200,0714
420202_0714,,,黄石港区,420202,0714
420203_0714,,,西塞山区,420203,0714
420204_0714,,,下陆区,420204,0714
420205_0714,,,铁山区,420205,0714
420222_0714,,,阳新县,420222,0714
420281_0714,,,大冶市,420281,0714
420300_0719,,,十堰市,420300,0719
420302_0719,,,茅箭区,420302,0719
420303_0719,,,张湾区,420303,0719
420304_0719,,,郧阳区,420304,0719
420322_0719,,,郧西县,420322,0719
420323_0719,,,竹山县,420323,0719
420324_0719,,,竹溪县,420324,0719
420325_0719,,,房县,420325,0719
420381_0719,,,丹江口市,420381,0719
420500_0717,,,宜昌市,420500,0717
420502_0717,,,西陵区,420502,0717
420503_0717,,,伍家岗区,420503,0717
420504_0717,,,点军区,420504,0717
420505_0717,,,猇亭区,420505,0717
420506_0717,,,夷陵区,420506,0717
420525_0717,,,远安县,420525,0717
420526_0717,,,兴山县,420526,0717
420527_0717,,,秭归县,420527,0717
420528_0717,,,长阳土家族自治县,420528,0717
420529_0717,,,五峰土家族自治县,420529,0717
420581_0717,,,宜都市,420581,0717
420582_0717,,,当阳市,420582,0717
420583_0717,,,枝江市,420583,0717
420600_0710,,,襄阳市,420600,0710
420602_0710,,,襄城区,420602,0710
420606_0710,,,樊城区,420606,0710
420607_0710,,,襄州区,420607,0710
420624_0710,,,南漳县,420624,0710
420625_0710,,,谷城县,420625,0710
420626_0710,,,保康县,420626,0710
420682_0710,,,老河口市,420682,0710
420683_0710,,,枣阳市,420683,0710
420684_0710,,,宜城市,420684,0710
420700_0711,,,鄂州市,420700,0711
420702_0711,,,梁子湖区,420702,0711
420703_0711,,,华容区,420703,0711
420704_0711,,,鄂城区,420704,0711
420800_0724,,,荆门市,420800,0724
420802_0724,,,东宝区,420802,0724
420804_0724,,,掇刀区,420804,0724
420822_0724,,,沙洋县,420822,0724
420881_0724,,,钟祥市,420881,0724
420882_0724,,,京山市,420882,0724
420900_0712,,,孝感市,420900,0712
420902_0712,,,孝南区,420902,0712
420921_0712,,,孝昌县,420921,0712
420922_0712,,,大悟县,420922,0712
420923_0712,,,云梦县,420923,0712
420981_0712,,,应城市,420981,0712
420982_0712,,,安陆市,420982,0712
420984_0712,,,汉川市,420984,0712
421000_0716,,,荆州市,421000,0716
421002_0716,,,沙市区,421002,0716
421003_0716,,,荆州区,421003,0716
421022_0716,,,公安县,421022,0716
421024_0716,,,江陵县,421024,0716
421081_0716,,,石首市,421081,0716
421083_0716,,,洪湖市,421083,0716
421087_0716,,,松滋市,421087,0716
421088_0716,,,监利市,421088,0716
421100_0713,,,黄冈市,421100,0713
421102_0713,,,黄州区,421102,0713
421121_0713,,,团风县,421121,0713
421122_0713,,,红安县,421122,0713
421123_0713,,,罗田县,421123,0713
421124_0713,,,英山县,421124,0713
421125_0713,,,浠水县,421125,0713
421126_0713,,,蕲春县,421126,0713
421127_0713,,,黄梅县,421127,0713
421181_0713,,,麻城市,421181,0713
421182_0713,,,武穴市,421182,0713
421200_0715,,,咸宁市,421200,0715
421202_0715,,,咸安区,421202,0715
421221_0715,,,嘉鱼县,421221,0715
421222_0715,,,通城县,421222,0715
421223_0715,,,崇阳县,421223,0715
421224_0715,,,通山县,421224,0715
421281_0715,,,赤壁市,421281,0715
421300_0722,,,随州市,421300,0722
421303_0722,,,曾都区,421303,0722
421321_0722,,,随县,421321,0722
421381_0722,,,广水市,421381,0722
422800_0718,,,恩施土家族苗族自治州,422800,0718
422801_0718,,,恩施市,422801,0718
422802_0718,,,利川市,422802,0718
422822_0718,,,建始县,422822,0718
422823_0718,,,巴东县,422823,0718
422825_0718,,,宣恩县,422825,0718
422826_0718,,,咸丰县,422826,0718
422827_0718,,,来凤县,422827,0718
422828_0718,,,鹤峰县,422828,0718
429004_0728,,,仙桃市,429004,0728
429005_2728,,,潜江市,429005,2728
429006_1728,,,天门市,429006,1728
429021_1719,,,神农架林区,429021,1719
430000_\N,,,湖南省,430000,\N
430100_0731,,,长沙市,430100,0731
430102_0731,,,芙蓉区,430102,0731
430103_0731,,,天心区,430103,0731
430104_0731,,,岳麓区,430104,0731
430105_0731,,,开福区,430105,0731
430111_0731,,,雨花区,430111,0731
430112_0731,,,望城区,430112,0731
430121_0731,,,长沙县,430121,0731
430181_0731,,,浏阳市,430181,0731
430182_0731,,,宁乡市,430182,0731
430200_0733,,,株洲市,430200,0733
430202_0733,,,荷塘区,430202,0733
430203_0733,,,芦淞区,430203,0733
430204_0733,,,石峰区,430204,0733
430211_0733,,,天元区,430211,0733
430212_0733,,,渌口区,430212,0733
430223_0733,,,攸县,430223,0733
430224_0733,,,茶陵县,430224,0733
430225_0733,,,炎陵县,430225,0733
430281_0733,,,醴陵市,430281,0733
430300_0732,,,湘潭市,430300,0732
430302_0732,,,雨湖区,430302,0732
430304_0732,,,岳塘区,430304,0732
430321_0732,,,湘潭县,430321,0732
430381_0732,,,湘乡市,430381,0732
430382_0732,,,韶山市,430382,0732
430400_0734,,,衡阳市,430400,0734
430405_0734,,,珠晖区,430405,0734
430406_0734,,,雁峰区,430406,0734
430407_0734,,,石鼓区,430407,0734
430408_0734,,,蒸湘区,430408,0734
430412_0734,,,南岳区,430412,0734
430421_0734,,,衡阳县,430421,0734
430422_0734,,,衡南县,430422,0734
430423_0734,,,衡山县,430423,0734
430424_0734,,,衡东县,430424,0734
430426_0734,,,祁东县,430426,0734
430481_0734,,,耒阳市,430481,0734
430482_0734,,,常宁市,430482,0734
430500_0739,,,邵阳市,430500,0739
430502_0739,,,双清区,430502,0739
430503_0739,,,大祥区,430503,0739
430511_0739,,,北塔区,430511,0739
430522_0739,,,新邵县,430522,0739
430523_0739,,,邵阳县,430523,0739
430524_0739,,,隆回县,430524,0739
430525_0739,,,洞口县,430525,0739
430527_0739,,,绥宁县,430527,0739
430528_0739,,,新宁县,430528,0739
430529_0739,,,城步苗族自治县,430529,0739
430581_0739,,,武冈市,430581,0739
430582_0739,,,邵东市,430582,0739
430600_0730,,,岳阳市,430600,0730
430602_0730,,,岳阳楼区,430602,0730
430603_0730,,,云溪区,430603,0730
430611_0730,,,君山区,430611,0730
430621_0730,,,岳阳县,430621,0730
430623_0730,,,华容县,430623,0730
430624_0730,,,湘阴县,430624,0730
430626_0730,,,平江县,430626,0730
430681_0730,,,汨罗市,430681,0730
430682_0730,,,临湘市,430682,0730
430700_0736,,,常德市,430700,0736
430702_0736,,,武陵区,430702,0736
430703_0736,,,鼎城区,430703,0736
430721_0736,,,安乡县,430721,0736
430722_0736,,,汉寿县,430722,0736
430723_0736,,,澧县,430723,0736
430724_0736,,,临澧县,430724,0736
430725_0736,,,桃源县,430725,0736
430726_0736,,,石门县,430726,0736
430781_0736,,,津市市,430781,0736
430800_0744,,,张家界市,430800,0744
430802_0744,,,永定区,430802,0744
430811_0744,,,武陵源区,430811,0744
430821_0744,,,慈利县,430821,0744
430822_0744,,,桑植县,430822,0744
430900_0737,,,益阳市,430900,0737
430902_0737,,,资阳区,430902,0737
430903_0737,,,赫山区,430903,0737
430921_0737,,,南县,430921,0737
430922_0737,,,桃江县,430922,0737
430923_0737,,,安化县,430923,0737
430981_0737,,,沅江市,430981,0737
431000_0735,,,郴州市,431000,0735
431002_0735,,,北湖区,431002,0735
431003_0735,,,苏仙区,431003,0735
431021_0735,,,桂阳县,431021,0735
431022_0735,,,宜章县,431022,0735
431023_0735,,,永兴县,431023,0735
431024_0735,,,嘉禾县,431024,0735
431025_0735,,,临武县,431025,0735
431026_0735,,,汝城县,431026,0735
431027_0735,,,桂东县,431027,0735
431028_0735,,,安仁县,431028,0735
431081_0735,,,资兴市,431081,0735
431100_0746,,,永州市,431100,0746
431102_0746,,,零陵区,431102,0746
431103_0746,,,冷水滩区,431103,0746
431122_0746,,,东安县,431122,0746
431123_0746,,,双牌县,431123,0746
431124_0746,,,道县,431124,0746
431125_0746,,,江永县,431125,0746
431126_0746,,,宁远县,431126,0746
431127_0746,,,蓝山县,431127,0746
431128_0746,,,新田县,431128,0746
431129_0746,,,江华瑶族自治县,431129,0746
431181_0746,,,祁阳市,431181,0746
431200_0745,,,怀化市,431200,0745
431202_0745,,,鹤城区,431202,0745
431221_0745,,,中方县,431221,0745
431222_0745,,,沅陵县,431222,0745
431223_0745,,,辰溪县,431223,0745
431224_0745,,,溆浦县,431224,0745
431225_0745,,,会同县,431225,0745
431226_0745,,,麻阳苗族自治县,431226,0745
431227_0745,,,新晃侗族自治县,431227,0745
431228_0745,,,芷江侗族自治县,431228,0745
431229_0745,,,靖州苗族侗族自治县,431229,0745
431230_0745,,,通道侗族自治县,431230,0745
431281_0745,,,洪江市,431281,0745
431300_0738,,,娄底市,431300,0738
431302_0738,,,娄星区,431302,0738
431321_0738,,,双峰县,431321,0738
431322_0738,,,新化县,431322,0738
431381_0738,,,冷水江市,431381,0738
431382_0738,,,涟源市,431382,0738
433100_0743,,,湘西土家族苗族自治州,433100,0743
433101_0743,,,吉首市,433101,0743
433122_0743,,,泸溪县,433122,0743
433123_0743,,,凤凰县,433123,0743
433124_0743,,,花垣县,433124,0743
433125_0743,,,保靖县,433125,0743
433126_0743,,,古丈县,433126,0743
433127_0743,,,永顺县,433127,0743
433130_0743,,,龙山县,433130,0743
440000_\N,,,广东省,440000,\N
440100_020,,,广州市,440100,020
440103_020,,,荔湾区,440103,020
440104_020,,,越秀区,440104,020
440105_020,,,海珠区,440105,020
440106_020,,,天河区,440106,020
440111_020,,,白云区,440111,020
440112_020,,,黄埔区,440112,020
440113_020,,,番禺区,440113,020
440114_020,,,花都区,440114,020
440115_020,,,南沙区,440115,020
440117_020,,,从化区,440117,020
440118_020,,,增城区,440118,020
440200_0751,,,韶关市,440200,0751
440203_0751,,,武江区,440203,0751
440204_0751,,,浈江区,440204,0751
440205_0751,,,曲江区,440205,0751
440222_0751,,,始兴县,440222,0751
440224_0751,,,仁化县,440224,0751
440229_0751,,,翁源县,440229,0751
440232_0751,,,乳源瑶族自治县,440232,0751
440233_0751,,,新丰县,440233,0751
440281_0751,,,乐昌市,440281,0751
440282_0751,,,南雄市,440282,0751
440300_0755,,,深圳市,440300,0755
440303_0755,,,罗湖区,440303,0755
440304_0755,,,福田区,440304,0755
440305_0755,,,南山区,440305,0755
440306_0755,,,宝安区,440306,0755
440307_0755,,,龙岗区,440307,0755
440308_0755,,,盐田区,440308,0755
440309_0755,,,龙华区,440309,0755
440310_0755,,,坪山区,440310,0755
440311_0755,,,光明区,440311,0755
440400_0756,,,珠海市,440400,0756
440402_0756,,,香洲区,440402,0756
440403_0756,,,斗门区,440403,0756
440404_0756,,,金湾区,440404,0756
440500_0754,,,汕头市,440500,0754
440507_0754,,,龙湖区,440507,0754
440511_0754,,,金平区,440511,0754
440512_0754,,,濠江区,440512,0754
440513_0754,,,潮阳区,440513,0754
440514_0754,,,潮南区,440514,0754
440515_0754,,,澄海区,440515,0754
440523_0754,,,南澳县,440523,0754
440600_0757,,,佛山市,440600,0757
440604_0757,,,禅城区,440604,0757
440605_0757,,,南海区,440605,0757
440606_0757,,,顺德区,440606,0757
440607_0757,,,三水区,440607,0757
440608_0757,,,高明区,440608,0757
440700_0750,,,江门市,440700,0750
440703_0750,,,蓬江区,440703,0750
440704_0750,,,江海区,440704,0750
440705_0750,,,新会区,440705,0750
440781_0750,,,台山市,440781,0750
440783_0750,,,开平市,440783,0750
440784_0750,,,鹤山市,440784,0750
440785_0750,,,恩平市,440785,0750
440800_0759,,,湛江市,440800,0759
440802_0759,,,赤坎区,440802,0759
440803_0759,,,霞山区,440803,0759
440804_0759,,,坡头区,440804,0759
440811_0759,,,麻章区,440811,0759
440823_0759,,,遂溪县,440823,0759
440825_0759,,,徐闻县,440825,0759
440881_0759,,,廉江市,440881,0759
440882_0759,,,雷州市,440882,0759
440883_0759,,,吴川市,440883,0759
440900_0668,,,茂名市,440900,0668
440902_0668,,,茂南区,440902,0668
440904_0668,,,电白区,440904,0668
440981_0668,,,高州市,440981,0668
440982_0668,,,化州市,440982,0668
440983_0668,,,信宜市,440983,0668
441200_0758,,,肇庆市,441200,0758
441202_0758,,,端州区,441202,0758
441203_0758,,,鼎湖区,441203,0758
441204_0758,,,高要区,441204,0758
441223_0758,,,广宁县,441223,0758
441224_0758,,,怀集县,441224,0758
441225_0758,,,封开县,441225,0758
441226_0758,,,德庆县,441226,0758
441284_0758,,,四会市,441284,0758
441300_0752,,,惠州市,441300,0752
441302_0752,,,惠城区,441302,0752
441303_0752,,,惠阳区,441303,0752
441322_0752,,,博罗县,441322,0752
441323_0752,,,惠东县,441323,0752
441324_0752,,,龙门县,441324,0752
441400_0753,,,梅州市,441400,0753
441402_0753,,,梅江区,441402,0753
441403_0753,,,梅县区,441403,0753
441422_0753,,,大埔县,441422,0753
441423_0753,,,丰顺县,441423,0753
441424_0753,,,五华县,441424,0753
441426_0753,,,平远县,441426,0753
441427_0753,,,蕉岭县,441427,0753
441481_0753,,,兴宁市,441481,0753
441500_0660,,,汕尾市,441500,0660
441502_0660,,,城区,441502,0660
441521_0660,,,海丰县,441521,0660
441523_0660,,,陆河县,441523,0660
441581_0660,,,陆丰市,441581,0660
441600_0762,,,河源市,441600,0762
441602_0762,,,源城区,441602,0762
441621_0762,,,紫金县,441621,0762
441622_0762,,,龙川县,441622,0762
441623_0762,,,连平县,441623,0762
441624_0762,,,和平县,441624,0762
441625_0762,,,东源县,441625,0762
441700_0662,,,阳江市,441700,0662
441702_0662,,,江城区,441702,0662
441704_0662,,,阳东区,441704,0662
441721_0662,,,阳西县,441721,0662
441781_0662,,,阳春市,441781,0662
441800_0763,,,清远市,441800,0763
441802_0763,,,清城区,441802,0763
441803_0763,,,清新区,441803,0763
441821_0763,,,佛冈县,441821,0763
441823_0763,,,阳山县,441823,0763
441825_0763,,,连山壮族瑶族自治县,441825,0763
441826_0763,,,连南瑶族自治县,441826,0763
441881_0763,,,英德市,441881,0763
441882_0763,,,连州市,441882,0763
441900_0769,,,东莞市,441900,0769
442000_0760,,,中山市,442000,0760
445100_0768,,,潮州市,445100,0768
445102_0768,,,湘桥区,445102,0768
445103_0768,,,潮安区,445103,0768
445122_0768,,,饶平县,445122,0768
445200_0663,,,揭阳市,445200,0663
445202_0663,,,榕城区,445202,0663
445203_0663,,,揭东区,445203,0663
445222_0663,,,揭西县,445222,0663
445224_0663,,,惠来县,445224,0663
445281_0663,,,普宁市,445281,0663
445300_0766,,,云浮市,445300,0766
445302_0766,,,云城区,445302,0766
445303_0766,,,云安区,445303,0766
445321_0766,,,新兴县,445321,0766
445322_0766,,,郁南县,445322,0766
445381_0766,,,罗定市,445381,0766
450000_\N,,,广西壮族自治区,450000,\N
450100_0771,,,南宁市,450100,0771
450102_0771,,,兴宁区,450102,0771
450103_0771,,,青秀区,450103,0771
450105_0771,,,江南区,450105,0771
450107_0771,,,西乡塘区,450107,0771
450108_0771,,,良庆区,450108,0771
450109_0771,,,邕宁区,450109,0771
450110_0771,,,武鸣区,450110,0771
450123_0771,,,隆安县,450123,0771
450124_0771,,,马山县,450124,0771
450125_0771,,,上林县,450125,0771
450126_0771,,,宾阳县,450126,0771
450181_0771,,,横州市,450181,0771
450200_0772,,,柳州市,450200,0772
450202_0772,,,城中区,450202,0772
450203_0772,,,鱼峰区,450203,0772
450204_0772,,,柳南区,450204,0772
450205_0772,,,柳北区,450205,0772
450206_0772,,,柳江区,450206,0772
450222_0772,,,柳城县,450222,0772
450223_0772,,,鹿寨县,450223,0772
450224_0772,,,融安县,450224,0772
450225_0772,,,融水苗族自治县,450225,0772
450226_0772,,,三江侗族自治县,450226,0772
450300_0773,,,桂林市,450300,0773
450302_0773,,,秀峰区,450302,0773
450303_0773,,,叠彩区,450303,0773
450304_0773,,,象山区,450304,0773
450305_0773,,,七星区,450305,0773
450311_0773,,,雁山区,450311,0773
450312_0773,,,临桂区,450312,0773
450321_0773,,,阳朔县,450321,0773
450323_0773,,,灵川县,450323,0773
450324_0773,,,全州县,450324,0773
450325_0773,,,兴安县,450325,0773
450326_0773,,,永福县,450326,0773
450327_0773,,,灌阳县,450327,0773
450328_0773,,,龙胜各族自治县,450328,0773
450329_0773,,,资源县,450329,0773
450330_0773,,,平乐县,450330,0773
450332_0773,,,恭城瑶族自治县,450332,0773
450381_0773,,,荔浦市,450381,0773
450400_0774,,,梧州市,450400,0774
450403_0774,,,万秀区,450403,0774
450405_0774,,,长洲区,450405,0774
450406_0774,,,龙圩区,450406,0774
450421_0774,,,苍梧县,450421,0774
450422_0774,,,藤县,450422,0774
450423_0774,,,蒙山县,450423,0774
450481_0774,,,岑溪市,450481,0774
450500_0779,,,北海市,450500,0779
450502_0779,,,海城区,450502,0779
450503_0779,,,银海区,450503,0779
450512_0779,,,铁山港区,450512,0779
450521_0779,,,合浦县,450521,0779
450600_0770,,,防城港市,450600,0770
450602_0770,,,港口区,450602,0770
450603_0770,,,防城区,450603,0770
450621_0770,,,上思县,450621,0770
450681_0770,,,东兴市,450681,0770
450700_0777,,,钦州市,450700,0777
450702_0777,,,钦南区,450702,0777
450703_0777,,,钦北区,450703,0777
450721_0777,,,灵山县,450721,0777
450722_0777,,,浦北县,450722,0777
450800_1755,,,贵港市,450800,1755
450802_1755,,,港北区,450802,1755
450803_1755,,,港南区,450803,1755
450804_1755,,,覃塘区,450804,1755
450821_1755,,,平南县,450821,1755
450881_1755,,,桂平市,450881,1755
450900_0775,,,玉林市,450900,0775
450902_0775,,,玉州区,450902,0775
450903_0775,,,福绵区,450903,0775
450921_0775,,,容县,450921,0775
450922_0775,,,陆川县,450922,0775
450923_0775,,,博白县,450923,0775
450924_0775,,,兴业县,450924,0775
450981_0775,,,北流市,450981,0775
451000_0776,,,百色市,451000,0776
451002_0776,,,右江区,451002,0776
451003_0776,,,田阳区,451003,0776
451022_0776,,,田东县,451022,0776
451024_0776,,,德保县,451024,0776
451026_0776,,,那坡县,451026,0776
451027_0776,,,凌云县,451027,0776
451028_0776,,,乐业县,451028,0776
451029_0776,,,田林县,451029,0776
451030_0776,,,西林县,451030,0776
451031_0776,,,隆林各族自治县,451031,0776
451081_0776,,,靖西市,451081,0776
451082_0776,,,平果市,451082,0776
451100_1774,,,贺州市,451100,1774
451102_1774,,,八步区,451102,1774
451103_1774,,,平桂区,451103,1774
451121_1774,,,昭平县,451121,1774
451122_1774,,,钟山县,451122,1774
451123_1774,,,富川瑶族自治县,451123,1774
451200_0778,,,河池市,451200,0778
451202_0778,,,金城江区,451202,0778
451203_0778,,,宜州区,451203,0778
451221_0778,,,南丹县,451221,0778
451222_0778,,,天峨县,451222,0778
451223_0778,,,凤山县,451223,0778
451224_0778,,,东兰县,451224,0778
451225_0778,,,罗城仫佬族自治县,451225,0778
451226_0778,,,环江毛南族自治县,451226,0778
451227_0778,,,巴马瑶族自治县,451227,0778
451228_0778,,,都安瑶族自治县,451228,0778
451229_0778,,,大化瑶族自治县,451229,0778
451300_1772,,,来宾市,451300,1772
451302_1772,,,兴宾区,451302,1772
451321_1772,,,忻城县,451321,1772
451322_1772,,,象州县,451322,1772
451323_1772,,,武宣县,451323,1772
451324_1772,,,金秀瑶族自治县,451324,1772
451381_1772,,,合山市,451381,1772
451400_1771,,,崇左市,451400,1771
451402_1771,,,江州区,451402,1771
